Date,EU_Trend,OF_Trend,OS_Trend,SF_Trend,USB_Trend,PLT_Trend,PLD_Trend,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend
9/26/2018,0,0,1,0,0,0,0,93.773,93.76,94,93.52,21090,1
9/27/2018,0,1,1,0,1,0,1,94.524,93.89,94.62,93.81,27050,1
9/28/2018,0,1,1,1,1,1,0,94.737,94.63,94.985,94.55,23140,1
10/1/2018,0,1,1,0,1,1,0,94.929,94.71,95,94.605,14860,1
10/3/2018,0,1,1,1,1,0,1,95.406,95.115,95.745,94.885,21510,1
10/4/2018,1,0,0,0,1,0,0,95.412,95.715,95.78,95.19,25230,1
10/5/2018,1,0,0,1,1,0,1,95.305,95.41,95.625,95.175,23060,0
10/8/2018,0,0,1,0,0,1,1,95.436,95.3,95.705,95.26,12180,1
10/9/2018,0,1,1,1,0,1,0,95.346,95.425,95.84,95.31,21730,0
10/10/2018,1,0,0,0,0,0,0,95.177,95.305,95.47,95.05,20040,0
10/11/2018,1,0,0,1,0,1,1,94.706,95.12,95.125,94.665,29200,0
10/12/2018,0,1,1,1,1,0,0,94.911,94.715,95.055,94.64,16370,1
10/15/2018,1,1,0,1,0,1,1,94.754,95.005,95.06,94.635,13750,0
10/16/2018,0,1,1,0,1,0,0,94.748,94.765,94.9,94.47,15730,0
10/17/2018,0,0,0,0,1,0,0,95.297,94.795,95.375,94.77,24830,1
10/18/2018,0,0,0,1,0,0,0,95.638,95.365,95.735,95.21,23260,1
10/19/2018,1,1,1,0,1,1,1,95.443,95.695,95.83,95.275,26370,0
10/22/2018,0,1,1,0,1,0,1,95.749,95.385,95.84,95.205,16460,1
10/23/2018,1,0,0,1,0,1,1,95.713,95.775,95.92,95.545,22790,0
10/24/2018,0,0,0,0,0,0,0,96.182,95.71,96.305,95.665,28400,1
10/25/2018,0,1,1,0,1,0,0,96.455,96.12,96.5,95.975,28290,1
10/26/2018,1,1,1,1,0,1,1,96.128,96.35,96.62,96.05,28670,0
10/29/2018,0,0,0,0,1,1,0,96.35,96.225,96.475,96.115,24380,1
10/30/2018,0,0,0,1,1,1,0,96.791,96.44,96.805,96.395,16490,1
10/31/2018,0,0,0,0,1,1,1,96.901,96.78,96.98,96.655,22880,1
11/1/2018,1,0,0,1,0,1,1,96.081,96.885,96.91,96,29790,0
11/2/2018,0,0,0,0,1,1,1,96.343,96.13,96.405,95.795,31270,1
11/5/2018,1,1,0,0,0,0,1,96.083,96.275,96.51,96.045,16870,0
11/6/2018,1,0,0,0,1,1,0,96.117,96.115,96.255,95.95,14080,1
11/7/2018,0,0,0,1,1,1,1,95.807,95.765,96.285,95.485,34010,0
11/8/2018,0,0,0,0,1,0,0,96.55,95.995,96.58,95.895,17930,1
11/9/2018,0,0,0,0,0,0,0,96.734,96.475,96.85,96.455,16030,1
11/12/2018,0,0,0,0,0,0,0,97.382,96.875,97.53,96.8,21080,1
11/13/2018,1,0,0,0,0,0,1,97.144,97.43,97.505,96.91,24030,0
11/14/2018,1,1,1,1,0,0,1,96.659,96.91,97.26,96.585,37710,0
11/15/2018,1,1,1,1,0,1,1,96.791,96.83,97.245,96.625,36080,1
11/16/2018,1,1,1,1,0,1,1,96.333,96.89,96.92,96.26,23830,0
11/19/2018,1,1,1,0,1,1,0,96.066,96.275,96.435,95.985,15660,0
11/20/2018,0,0,0,0,0,0,0,96.716,96.095,96.77,95.93,19070,1
11/21/2018,1,1,1,1,1,1,1,96.585,96.725,96.755,96.36,23450,0
11/23/2018,0,0,0,0,0,0,0,96.825,96.4,96.865,96.295,13660,1
11/26/2018,0,1,1,0,1,1,1,96.979,96.805,97.005,96.56,11230,1
11/27/2018,0,0,1,0,1,0,1,97.28,96.93,97.41,96.88,19330,1
11/28/2018,1,0,0,1,1,0,1,96.681,97.31,97.455,96.58,29530,0
11/29/2018,1,1,1,0,0,0,1,96.699,96.78,96.93,96.545,19210,1
11/30/2018,0,0,0,0,0,0,0,97.196,96.705,97.24,96.635,17870,1
12/3/2018,1,1,1,1,0,1,1,96.969,97.055,97.085,96.64,15840,0
12/4/2018,0,1,0,1,0,0,1,96.902,96.89,97.07,96.3,25710,0
12/6/2018,1,0,0,1,0,0,0,96.764,96.94,97.175,96.495,23220,0
12/7/2018,1,1,1,1,0,1,1,96.476,96.755,96.89,96.465,20040,0
12/10/2018,0,0,0,1,1,0,0,97.183,96.7,97.21,96.325,37930,1
12/11/2018,0,1,1,0,1,1,1,97.358,97.14,97.52,96.83,29720,1
12/12/2018,1,0,0,1,1,1,1,97.018,97.36,97.47,96.855,36090,0
12/13/2018,0,1,1,0,1,0,0,97.056,97.075,97.29,96.86,23060,1
12/14/2018,0,0,0,0,0,0,0,97.43,97.09,97.705,97.09,11260,1
12/17/2018,1,0,0,1,0,1,1,97.175,97.425,97.47,97.13,360,0
12/18/2018,1,0,0,0,0,0,0,96.57,96.605,96.645,96.155,13570,0
12/19/2018,1,1,1,1,0,0,1,96.484,96.39,96.565,95.995,20140,0
12/20/2018,1,0,0,0,1,1,0,95.728,96.455,96.515,95.63,31350,0
12/21/2018,0,0,0,0,0,0,0,96.455,95.875,96.56,95.73,20130,1
12/24/2018,1,0,0,1,0,0,1,96.007,96.44,96.44,95.87,13930,0
12/26/2018,0,1,1,1,1,1,1,96.568,96.1,96.65,96.02,15660,1
12/27/2018,1,0,0,1,0,0,1,96.001,96.46,96.495,95.935,20520,0
12/28/2018,1,1,0,1,0,0,0,95.965,96.02,96.05,95.74,14170,0
12/31/2018,1,1,0,1,0,1,1,95.735,95.965,96.07,95.585,16650,0
